mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__epsilon,param_model__alpha,param_model,param_feature_selection__threshold,param_model__subsample,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,param_model__min_samples_leaf,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse,split0_train_neg_rmse,split1_train_neg_rmse,split2_train_neg_rmse,split3_train_neg_rmse,split4_train_neg_rmse,mean_train_neg_rmse,std_train_neg_rmse,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_train_neg_mae,split1_train_neg_mae,split2_train_neg_mae,split3_train_neg_mae,split4_train_neg_mae,mean_train_neg_mae,std_train_neg_mae
1.083795166015625,0.5148982263712794,0.016548633575439453,0.003446884387813209,,,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...)",median,0.7,6.0,0.02,1.0,,"{'model__subsample': 0.7, 'model__max_depth': 6, 'model__learning_rate': 0.02, 'model__colsample_bytree': 1.0, 'model': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...), 'feature_selection__threshold': 'median'}",0.7204473446490582,0.8892557503967838,0.7825310809987827,0.7751276018788279,0.8556082213947858,0.8045939998636478,0.060341964476810686,11,0.9364569511234354,0.9328535911863025,0.9258300437317957,0.903820926384161,0.8971848892470214,0.9192292803345431,0.015807321811756675,-0.6969735959150927,-0.4343456015702343,-0.6313254362401278,-0.6966000569086294,-0.5110716664246321,-0.5940632714117433,0.1047760819605837,12,-0.3304339902540635,-0.36045116942477906,-0.3753449866731998,-0.4257129406284324,-0.44834427071041266,-0.3880574715381775,0.04311986384477508,-0.6098491248691487,-0.310849675540351,-0.48437200338288816,-0.6103574598721129,-0.4422263023196451,-0.4915309131968292,0.1124694195705309,13,-0.25446410878713743,-0.27552317412526034,-0.279190402652747,-0.3177254958267537,-0.339851162927025,-0.2933508688637847,0.03094163990422742
1.5192970275878905,0.7051178294129175,0.022461986541748045,0.003371883518840115,,,"RandomForestRegressor(n_estimators=150, n_jobs=1, random_state=42)",1.25*median,,8.0,,,1.0,"{'model__min_samples_leaf': 1, 'model__max_depth': 8, 'model': RandomForestRegressor(n_estimators=150, n_jobs=1, random_state=42), 'feature_selection__threshold': '1.25*median'}",0.725022607421734,0.8791009745608013,0.7278356504778263,0.8279474371442623,0.8577865305289083,0.8035386400267065,0.06502922328241405,12,0.9272201265861462,0.9220083445593481,0.9182606076826968,0.8862778867588522,0.8932631071041538,0.9094060145382394,0.016432095939199625,-0.6912466021187877,-0.4538227212310321,-0.7062692663118739,-0.6093207991154661,-0.5072019766225616,-0.5935722730799443,0.09947730219613449,11,-0.35363589309544846,-0.3884714557645069,-0.39403274159642937,-0.4629126167512483,-0.45681507650887887,-0.41117355674330236,0.04214226934521111,-0.5932606152672001,-0.314168269930535,-0.5672125880783521,-0.5247012009106472,-0.42819478892439905,-0.4855074926222267,0.10243483789256773,11,-0.27047182479193865,-0.27810168268770225,-0.2789966826200073,-0.3363419847815722,-0.34301436383360234,-0.30138530774296457,0.03147687639951812
1.0882153987884522,0.5115080368018036,0.016520309448242187,0.0034596560186970636,,,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...)",0.75*median,0.7,6.0,0.02,0.8,,"{'model__subsample': 0.7, 'model__max_depth': 6, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.8, 'model': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...), 'feature_selection__threshold': '0.75*median'}",0.7204763753265884,0.8424650431827492,0.7698629967843363,0.7713151806499505,0.8995256648474392,0.8007290521582128,0.06286659681540607,13,0.9249463640166022,0.9141464440355802,0.9095864349880529,0.8921480001064512,0.901286064651547,0.9084226615596467,0.011161939062325063,-0.6969374057007457,-0.5180400119398404,-0.6494532828702617,-0.7024802163989353,-0.4263223901430301,-0.5986466614105627,0.10882727300228813,13,-0.35911749138040744,-0.4075812413277478,-0.4144130327965817,-0.45080700757698944,-0.4393113092398414,-0.4142460164643135,0.03177601728683816,-0.6047824955571302,-0.39892284155698676,-0.5224144510929722,-0.6099079135171176,-0.3372357420385263,-0.4946526887525466,0.10966070890473295,15,-0.27437823073042955,-0.3102940511333712,-0.312996779489408,-0.3419697743530093,-0.33259595615367815,-0.3144469583719792,0.023288383851793503
1.076923704147339,0.5070423440798703,0.016490888595581055,0.0034559472610877612,,,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...)",median,0.9,6.0,0.02,0.8,,"{'model__subsample': 0.9, 'model__max_depth': 6, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.8, 'model': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...), 'feature_selection__threshold': 'median'}",0.7226314731435612,0.8724974848647324,0.7793580849523847,0.7713848690146847,0.85370202384604,0.7999147871642807,0.055444674580722546,14,0.9296113888155547,0.9256143030214238,0.9176335377840236,0.8983084466865379,0.8933307174702292,0.912899678755554,0.014554728741763777,-0.6942455500445845,-0.46605182343882207,-0.635914457544182,-0.7023731729410352,-0.5144340786193088,-0.6026038165175865,0.09579361158805852,15,-0.3477778261743289,-0.3793846559236972,-0.3955412798211513,-0.43774278593881033,-0.456670373369203,-0.4034233842454381,0.03936871688502026,-0.6096525139015806,-0.34649181689752767,-0.500500088283021,-0.6132655823620184,-0.4409361876805214,-0.5021692378249338,0.10186538595858896,17,-0.2653070559343358,-0.28817442287963474,-0.2955729604489295,-0.3279924324529533,-0.3472476202406617,-0.304858898391303,0.029192165889202728
1.8733817100524903,0.8370158549215254,0.02248387336730957,0.0036490456469676115,,,"RandomForestRegressor(n_estimators=150, n_jobs=1, random_state=42)",median,,8.0,,,1.0,"{'model__min_samples_leaf': 1, 'model__max_depth': 8, 'model': RandomForestRegressor(n_estimators=150, n_jobs=1, random_state=42), 'feature_selection__threshold': 'median'}",0.7116680123218299,0.8809626951054262,0.7617179586915587,0.7833860548589516,0.8561870749669471,0.7987843591889427,0.06204616730505661,15,0.9298304688090959,0.9276675681199026,0.9241455791354408,0.9034763976609056,0.894123722013849,0.9158487471478388,0.014346164921067654,-0.7078331981786803,-0.4503149634926781,-0.6608461217466758,-0.6836890684210325,-0.5100462176317698,-0.6025459138941673,0.10276088172354374,14,-0.34723618641126913,-0.3741119467952524,-0.37958326453487323,-0.4264747447091872,-0.45496970918751983,-0.3964751703276203,0.03881111522410004,-0.6088291685927061,-0.31399260245375216,-0.5231499235260239,-0.5766930673507218,-0.4292096054921244,-0.4903748734830657,0.10715255486424607,12,-0.2653236124475894,-0.280336598384308,-0.27932222011600255,-0.31549529055336306,-0.34261589978569557,-0.2966187242573917,0.028339815148853243
1.0656303405761718,0.5061966402857604,0.015479516983032227,0.0034311892545176503,,,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...)",0.75*median,0.7,3.0,0.05,1.0,,"{'model__subsample': 0.7, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0, 'model': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...), 'feature_selection__threshold': '0.75*median'}",0.7542863259121061,0.8544105423231204,0.7329736393578952,0.7501028744317959,0.875249454688134,0.7934045673426103,0.059122728364945414,16,0.8853769328932196,0.8881377675656341,0.8804835680958811,0.8605724767656907,0.8644687236387667,0.8758078937918384,0.01119061158757578,-0.6534301623866409,-0.4980119910253434,-0.6995709356761591,-0.7343380979097178,-0.47504176938720677,-0.6120785912770137,0.10592688947608957,16,-0.443799392054049,-0.465239719124952,-0.4764643567792241,-0.5125672021686745,-0.5147577746258029,-0.4825656889505405,0.02748331288338496,-0.5509234809227622,-0.36820339638348126,-0.5439263361615403,-0.6260324945816138,-0.3701715048900281,-0.49185144258788516,0.10421199694489036,14,-0.344476290175918,-0.35703289503451846,-0.35893139291131837,-0.3880441818570666,-0.3907375158231441,-0.3678444551603931,0.01830040890735303
1.6468361854553222,0.7739156978800793,0.015882015228271484,0.0032195345195289754,,,"GradientBoostingRegressor(n_estimators=150, random_state=42)",0.75*median,0.9,3.0,0.05,,,"{'model__subsample': 0.9, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model': GradientBoostingRegressor(n_estimators=150, random_state=42), 'feature_selection__threshold': '0.75*median'}",0.7438716039523554,0.8486448103378208,0.729255933396866,0.7443382488681596,0.8803568910373579,0.789293497518512,0.062455987502487965,17,0.8844834703030817,0.8850695400062109,0.8825113292526515,0.857422430699365,0.8695953627577876,0.8758164266038193,0.010794444833424911,-0.6671344684211157,-0.5077775477655253,-0.704424031495644,-0.7427596613352773,-0.46521575745071364,-0.6174622932936552,0.11039823405191655,17,-0.4455256957877015,-0.4715770009442111,-0.47240512793779577,-0.5183250046493034,-0.5049282484906702,-0.4825522155619365,0.02597984287275791,-0.561603311316306,-0.3753951604870732,-0.546824645356627,-0.6313047930791095,-0.3626844583290324,-0.4955624737136296,0.10724917704129733,16,-0.34787263645254246,-0.3622358007898315,-0.35601457681821036,-0.3925185547828353,-0.3841340499341373,-0.3685551237555114,0.01698183387475615
1.0810208320617676,0.5072959749342757,0.016461563110351563,0.003511523161190448,,,"XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...)",median,0.9,5.0,0.02,0.6,,"{'model__subsample': 0.9, 'model__max_depth': 5, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.6, 'model': XGBRegressor(base_score=None, booster=None, callbacks=None,
             colsample_bylevel=None, colsample_bynode=None,
             colsample_bytree=None, device=None, early_stopping_rounds=None,
             enable_categorical=False, eval_metric='rmse', feature_types=None,
             feature_weights=None, gamma=None, grow_policy=None,
             importance_type=None, interaction_constraints=None,
             learning_rate=None, max_bin=None, max_cat_threshold=None,
             max_cat_to_onehot=None, max_delta_step=None, max_depth=None,
             max_leaves=None, min_child_weight=None, missing=nan,
             monotone_constraints=None, multi_strategy=None, n_estimators=150,
             n_jobs=1, num_parallel_tree=None, ...), 'feature_selection__threshold': 'median'}",0.6953188668578603,0.8164606985593882,0.743040413091372,0.7380454583410264,0.8256191071348311,0.7636969087968956,0.04975664880564574,18,0.8800194980431468,0.8811543264405948,0.8746140403775897,0.8548248360337386,0.8515358440359049,0.868429708986195,0.01268842224640374,-0.72762446973728,-0.559164218673001,-0.6862574977116742,-0.7518451389430179,-0.5616425726827803,-0.6573067795495506,0.0818582014988163,18,-0.4540524544195903,-0.47954209016985094,-0.48802386729881886,-0.52302532694618,-0.5387582795000004,-0.4966804036668881,0.030497219826283256,-0.6336494207443963,-0.4348240670379706,-0.5506385838128512,-0.6457711802322781,-0.4724741278955717,-0.5474714759446135,0.08415882788273052,18,-0.34599970137962505,-0.36821131539352314,-0.3714849296510553,-0.4008024998514385,-0.4166709246279708,-0.38063387418072253,0.025071862893800347
1.0666711330413818,0.501873206942244,0.015500545501708984,0.0034334196527030215,2.0,0.001,HuberRegressor(max_iter=500),median,,,,,,"{'model__epsilon': 2.0, 'model__alpha': 0.001, 'model': HuberRegressor(max_iter=500), 'feature_selection__threshold': 'median'}",0.468969976381333,0.4370305363873753,0.34450761497490834,0.3456075006416719,0.45031087839431616,0.4092853013559209,0.05341566704227034,19,0.3958801783245093,0.5073689131546405,0.502243376120804,0.4671078732034203,0.4495574438277915,0.4644315569262331,0.0404994904860931,-0.9606032525412731,-0.9793033833103801,-1.0960705653312703,-1.18832322801846,-0.997169858719609,-1.0442940575841984,0.08587646639259443,19,-1.0188546528995113,-0.9763284633799136,-0.9723556277412259,-1.0020657279943697,-1.0373830603594516,-1.0013975064748943,0.024787279849741824,-0.7691733840909188,-0.7827472821232603,-0.8825413383243381,-0.9728633120242336,-0.8055730414648243,-0.842579671605515,0.07603768844448379,20,-0.8174396038308205,-0.7690414241759445,-0.7657909535162806,-0.7893304949292089,-0.8165268902163789,-0.7916258733337267,0.02222241441302438
1.0488681316375732,0.5119456989489655,0.01660294532775879,0.0037685586663792022,,100.0,Ridge(),0.75*median,,,,,,"{'model__alpha': 100, 'model': Ridge(), 'feature_selection__threshold': '0.75*median'}",0.48337535794659636,0.4282791322469254,0.34269009169217857,0.32675496913968705,0.4416854203827906,0.4045569942816355,0.060057077946595004,20,0.3917557967841896,0.5055245137186702,0.5010933385456602,0.46610286919787813,0.46629984739659214,0.46615527312859806,0.04075760358004139,-0.9474844114364536,-0.9868857036726355,-1.0975890839298752,-1.2053190155868858,-1.0049629618481686,-1.048448235294804,0.09262599284065003,20,-1.0223266442516024,-0.9781544315141879,-0.9734782650800049,-1.003010202160181,-1.021484577608369,-0.999690824122869,0.020732972640760378,-0.7431023214120869,-0.7890738885004902,-0.8909411014886638,-0.9991775169909871,-0.769267776744456,-0.8383125210273367,0.09476699442816319,19,-0.8230631418691589,-0.7739599757024989,-0.770571139889342,-0.7938203032185939,-0.8084856024260291,-0.7939800326211246,0.02002520037519327
